No	CommentID	ReplyTo	Username	Recommend	Date	Comment
14	37764997	37764804	blatantfraud	16	04 July 2014 10:46am	According to the tories nothing can be afforded - except cutting taxes for the well off (while increasing them for the worst off).
15	37765203	37764078	Ellis000	25	04 July 2014 10:50am	<blockquote>  . labour had done the commissioning job more sensibly ... "    Given what has happened since 2010 with regard to the aircraft carriers, their aircraft and defence procurement in general, I have come to the conclusion that commissioning 'more sensibly' actually means awarding contracts to mates and business partners rather than competitive tendering.  Would I be right?  </blockquote>  These two carriers (when one would have been enough) were commissioned and built in Scotland purely to garner votes for Brown and Labour. They even made the wrong decisions on aircraft leaving an unholy, expensive mess for the Coalition to clean up. Any contracts for mates would have been the responsibility of Labour so I don't see why you are attempting to smear the Tories when the party of lies and corruption were voted out in 2010. Remember Ecclestone, Hinduja, Mandelson and all the Labour MPs sent to gaol before smearing a party that has restored the economy and faith in public services.
16	37765387	37764997	Daveinireland	2	04 July 2014 10:55am	<blockquote>  According to the tories nothing can be afforded - except cutting taxes for the well off (while increasing them for the worst off). </blockquote>  The Tory government will spend 732 billion pounds this year. I suspect you are joking when you claim nothing can be afforded.
17	37765532	37764962	blatantfraud	3	04 July 2014 10:59am	Ok - thanks for the correction. Labour carries the can on that one, then.
18	37765608	37765387	gilesjuk	3	04 July 2014 11:01am	The deficit is still big and the national debt enormous.
19	37766031	37764535	TVGuide	9	04 July 2014 11:12am	No it was in 2008 that the number of type 45's was cut to 6.I don't agree with the defence cuts either, I'd much prefer the overseas aid budget cut but the Labour regime deserves to take the blame far more than the Tories.
20	37766234	37763891	nondescrpt	8	04 July 2014 11:18am	<blockquote>  but of course it is the fault of the evil tories..... </blockquote>  Well, they are pretty shit.
21	37766444	37765203	smifee	3	04 July 2014 11:23am	Ah, well you seem to know a lot about it. Would you please explain exactly what happened in 2010? How exactly did the Coalition effect the contracts, the cost and the over-all project with their flip-flopping on the ships and the planes? On a more general note, how was it okay for the Coalition to renege on UK Government contracts signed and sealed. Reneging on contracts is poor business practise (because it is so expensive to alter contracts and because no-one willingly enters into a transaction if they can't be sure the deal will be honoured.) The Coalition's Party driven petulance since 2010 over existing government commitments has under-mined the UK government's reputation as a business partner. Well?
22	37767564	37763546	kvlx387	11	04 July 2014 11:52am	<blockquote>  So we can be an even better war mongering killing machine and turn even more of the world against us? </blockquote>  Precisely. This is an unnecessary behemoth ordered at the height of the Iraq lunacy that the coalition should have cancelled. The only point of large aircraft carriers is to project military power overseas. This we do not need to do.
23	37767806	37764741	kvlx387	13	04 July 2014 11:58am	<blockquote>  i am angry about cuts to the armed forces - very angry </blockquote>  As long as Britain doesn't get involved in the kind of foreign 'adventures' that Blair loved so much, the armed forces are actually too large. Britain has the fourth largest military budget in the world, but doesn't face any substantial military threats not of its own making. Your anger is your own issue.
24	37767884	37764388	Oldgroaner	1	04 July 2014 12:00pm	Labour ordered these white elephants (see details on Chinese anti-carrier ballistic missiles) as part of a job-creating vote catching project. It would have been cheaper to have given the builders a few 100K£ each -- though the electoral bribe would have been a little too transparent.
25	37768699	37766031	blatantfraud	0	04 July 2014 12:19pm	Thanks - someone else pointed out my error.
26	37768748	37765203	theonionmurders	12	04 July 2014 12:21pm	<blockquote>  These two carriers were commissioned and built in Scotland purely to garner votes for Brown and Labour. </blockquote>  They were assembled in Scotland and built on four different British yards. The reason they were assembled on the Clyde is obvious. Firstly, Goven and Rosythe have specialised naval yards placingthem at an advantage for this role. Secondly, I can't think of any other UK shipyards - let alone naval yards - that remain with dry-dock facilities large enough to accomodate a fully completed hull of this size anywhere in the UK - can you?  Where do you think it should be assembled? The Tyne, The Mersey or perhaps The Wear? Well these are non-starter's due to the closure of all their dry-docks over 1980-85 and the failure to dredge riverside walves and river-beds. The two largest dry-dock's on the Tyne, would be a possibility but they are now 'water-features' that are part of riverside housing complexes. Maybe this physical and logistical impossibility is purely down to 'Brown garnering votes'? The nearest dry-dock of that size outside Glasgow is probably Zee-Land, or St Nazaire where the similar sized Charles de Gaulle was assembled.
27	37768855	37767884	blatantfraud	2	04 July 2014 12:23pm	as part of a job-creating vote catching project. Well, it's a change from saying Gordon Brown had them ordered as they would be built in his constituency - shown as a lie by the simple fact that they have been constructed around the UK in sections. Still wrong though - western navies are ordering carriers (smaller) and landing ships to deal with the 'asymmetrical' threats posed by terrorist groups and have been doing so for years.
28	37769008	37765203	blatantfraud	9	04 July 2014 12:27pm	before smearing a party that has restored the economy and faith in public services. laughable - they plunged the economy into extended contraction and far from restoring faith in public services have cut them drastically for ideological reasons. No doubt you blame the world financial crash on 'socialist overspending' as well. Cameron and the tories still thought they were too regulated - imagine how bad it would have been if they'd got their way.
29	37769087	37767564	Swedinburgh	4	04 July 2014 12:29pm	This may well be the first time I have agreed with you, but hey-ho... you're exactly right about aircraft carriers. They have nothing to do with "defence".
30	37769171	37768748	blatantfraud	3	04 July 2014 12:31pm	These two carriers were commissioned and built in Scotland purely to garner votes for Brown and Labour. This is, as the tories know, an out and out lie. Reminds me of the charge that Labour are the party of the 'layabouts', yet when the incompetency of ATOS is raised they shout 'Labour introduced them'. Can't be the party of the lazy and bring in ATOS, after all.
31	37769670	37763306	SB Lancaster	6	04 July 2014 12:44pm	A million people receiving food aid from food bank charities and our government are wasting money on this s**t...
32	37770295	37763306	LloydHart	1	04 July 2014 1:00pm	Now we know why the Tories implemented austerity, to build up the British military. Obama is doing the same thing while pretending to care about the working class. After all Obama is pretending to be a liberal and aren't liberals supposed to care about the working class while conservatives don't care if they are caught pissing in our faces.
33	37771016	37765203	crystaltips2	4	04 July 2014 1:18pm	<blockquote>  They even made the wrong decisions on aircraft leaving an unholy, expensive mess for the Coalition to clean up. Any contracts for mates would have been the responsibility of Labour so I don't see why you are attempting to smear the Tories when the party of lies and corruption were voted out in 2010. </blockquote>  Not entirely true. There was the opportunity to install catapults and traps, making the carriers compatible with French and US naval aircraft and giving the option of buying the cheap, effective and in-service F/A18 Super Hornet (from Boeing). The US Navy even offered to help. Instead, BaE insisted that it couldn't be done without spending billions and so now these carriers will only be able to fly the absolute clusterfuck that is the F-35B - if they ever get it to work - and which, co-incidentally, is part manufactured by... BaE. It's an absolute disgrace and it happened on Cameron's watch after BaE effectively blackmailed the government.
34	37771068	37768748	Williamballoch	1	04 July 2014 1:19pm	Technically, they're not being assembled on the Clyde. Rosyth Dockyard is on the Firth of Forth, on the east coast. Some of the modules were built on the Clyde by BAE at Scotstoun Shipyard, and the much mentioned, but soon to be shuttered Govan Shipyard.
35	37771156	37765203	Giffard	3	04 July 2014 1:21pm	[ref to tories] 'a party that has restored the economy and faith in public services' as an undoubted attempt at humour, i find this utterly tasteless.
36	37771580	37763891	theparson	0	04 July 2014 1:31pm	Election? what election?Still, if Central Office are PAYING these halfwits at least it creates work.
37	37772731	37767806	Bogoas81	6	04 July 2014 2:03pm	Britain has the sixth largest military expenditure (figures US$ billion, 2013): 1 United States 640.0 2 China 188.0 3 Russia 87.8 4 Saudi Arabia 67.0 5 France 61.2 6 United Kingdom 57.9 It's also the sixth largest economy, so its military spending corresponds. It accounts for 3.4% of the global economy and 3.3% of global military spending.
38	37773659	37763306	jontywanderer	1	04 July 2014 2:24pm	By the time the aircraft are ready for it to carry, it will probably be obsolete.
39	37774331	37771016	Abimelech	2	04 July 2014 2:41pm	Not really. Unlike previous carriers (or the US and French nuclear carriers/carrier) the Queen Elizabeth and Prince of Wales are powered by gas turbine/electric drives and hence lack the serious steam generation capacity which is needed for conventional aircraft catapults. The opportunity may arise in future to convert them to use electromagnetic catapults (planned for the next generation of US carriers) but that is an as yet unproven technology. The carriers should have been nuclear powered with steam catapults but that was ruled out at the start (I agree about the F-35B).
40	37774613	37767564	jasonbirder	4	04 July 2014 2:48pm	<blockquote>  The only point of large aircraft carriers is to project military power overseas. This we do not need to do. </blockquote>  If we don't need to project millitary power overseas...then we don't need any armned forces at all do we?They're hardly likely to be deployed at home! Obviously if you consider it likely that the next 50 years won't require any Protection of vital shipping/trade routes.Support of Allies overseas.Maintaining treaty obligations.Comitment of forces as part of a multinational force.Defence of vital interests/sovreign territory.Urgent interventions against agressor states.Humanitarian Interventions Etc etc...then we wouldn't need any armed forces...but its not very likely in an increasingly chaotic and unstable world is it ;)
41	37774636	37763306	shortcake	1	04 July 2014 2:49pm	Wonderful Nu Labour cut the forces more than the ConDems have done (e.g. Navy cut by 35%) and committed them to two prolonged conflicts which they were not equipped or resourced to fight. Everything they did in defence, including the carrier project, was a complete shambles and none of their clueless lightweight defence secretaries could manage to stay in the job for more than 6 months. What a bunch of clowns.
42	37775113	37764535	shortcake	3	04 July 2014 3:02pm	Nu Labour defence cuts were a bigger disgrace: 1 aircraft carrier cut (Invincible decommissioned 8 years early).6 destroyers cut (T45 order reduced from 12 to 6).6 frigates cut (including 3 almost new T23 frigates).SSN force reduced from 12 to 7.Sea Harriers axed 10 years early, some of them only 9 years old.Helicopter numbers cut.Deep cuts to minor war vessels and support ships, operating budget and training also cut. They axed 35% of the Navy between 1997 and 2013 but were the experts at covering up their destructive handywork with gloss and spin.
43	37775607	37772731	Swedinburgh	0	04 July 2014 3:16pm	Saudi Arabia's big spending in the last two years is a short-term spike - they've just completed huge deals for new American fighter-bombers, German tanks and other armoured vehicles, and will start taking delivery next year of new warships ordered in a £10-bn naval expansion programme in 2011.In another year or two, the UK will most likely be back in the top 5.
44	37775967	37774331	crystaltips2	1	04 July 2014 3:27pm	It's the EMALS system I was talking about. It's about to undergo sea trials in the new USS Gerald Ford carriers and will be in full service in two years, so a it's bit further along than 'unproven'. <a href="http://www.engineering.com/DesignerEdge/DesignerEdgeArticles/ArticleID/7609/Navy-Readies-Electromagnetic-Carrier-Base-Catapult.aspx" rel="nofollow">http://www.engineering.com/DesignerEdge/DesignerEdgeArticles/ArticleID/7609/Navy-Readies-Electromagnetic-Carrier-Base-Catapult.aspx</a> The US Navy offered full support for their installation in the QE.
45	37776173	37763306	alanww	1	04 July 2014 3:32pm	To those questioning the availablity levels for a single ship, and the distortion of the UK'snaval capablility - the carrier is a "shared resource" for the European Rapid Reaction Force. Blair. St. Malo.
46	37776683	37764741	DevoDog	5	04 July 2014 3:47pm	<blockquote>  i am angry about cuts to the armed forces - very angry - but to be honest where is the money to avoid cuts. </blockquote>  Mostly in the Cayman Islands.
47	37776981	37771156	petrolheadpaul	0	04 July 2014 3:55pm	You might not like it, but I believe that we're slowly getting there
48	37780136	37774613	kvlx387	0	04 July 2014 5:41pm	<blockquote>  Etc etc...then we wouldn't need any armed forces...but its not very likely in an increasingly chaotic and unstable world is it </blockquote>  Unfortunately, our military adventures in the past decade have greatly contributed to the instability.
49	37781464	37775607	Bogoas81	0	04 July 2014 6:42pm	Quite possibly. Exchange rate changes might also put it ahead of France again by next year. But with China and Russia increasing military spending at double digit rates annually, Japan implementing its own increases in response to China's (and amending its constitution), and India set to become a huge spender itself, the UK looks set to fall behind the big spenders.
50	37784761	37764078	liamrel	0	04 July 2014 8:35pm	Well I don't know. Do you have any hard evidence?
51	37796638	37764388	hattyfarbuckle	0	05 July 2014 8:23am	Labour ordered the same planes the Tories went back to after they announced they were the wrong planes and wasted millions trying to retrofit steam catapults to a finalised design... this delayed the date the aircraft carrier (one) actually had aircraft even further........... still Labours fault?
52	37855046	37796638	TVGuide	0	07 July 2014 7:41am	Labour ordered the planes and the carriers. The Tories realised that the worst planes had been ordered and tried to change the order, they then found out the aircraft carrier that Labour had ordered was also inadequate and therefore had no choice but to accept the crap planes. So yes it is ANOTHER Labour cock up.
53	37763404		shoutyboy	59	04 July 2014 10:06am	Has it got any planes?
54	37763708	37763404	pansapians	46	04 July 2014 10:14am	No and the test flight program was grounded yesterday
55	37764615	37763404	Polymorph	64	04 July 2014 10:37am	Not yet, and it is built to accommodate F-35 VTOL aircraft of dubious capability. The catapult systems which would be the better choice for the future are now too expensive to integrate (the costs of modification are prohibitive). A lot of money has been converted into profit in the defence industry on these projects and they are effectively being rubber-stamped during the design stage, a process known as concurrent development, with all costs of fuck-ups being borne by the tax payer.
56	37764732	37763404	RobinGoodfellow	4	04 July 2014 10:40am	Fitted for, but not with
57	37765032	37763404	blatantfraud	17	04 July 2014 10:47am	Could have used Harriers - except the tories sold them at a knock down price to the US Marine Corps.
58	37765297	37765032	Ellis000	8	04 July 2014 10:53am	<blockquote>  Could have used Harriers - except the tories sold them at a knock down price to the US Marine Corps. </blockquote>  The ships comeinto service in 2010 by which time the Harriers would have been too old and no longer suitable. Keeping them for another 10 years was not a viable option and comes back to the mistakes made by Labour when commissioning these 2 carries when only one was required.
59	37765607	37765297	blatantfraud	1	04 July 2014 11:01am	Fair point - I stand corrected. Though two were commissioned so there would always be one available. The French navy has only 1 carrier and were having huge problems with that.
60	37765640	37765297	jackthekipper	4	04 July 2014 11:01am	"The ships comeinto service in 2010" Not made much of a splash considering "the ships" have been in service for four years.
61	37765692	37765032	gilesjuk	2	04 July 2014 11:03am	One of which crashed recently. Look at the number of harrier related deaths, it's pretty high. http://en.wikipedia.org/wiki/List_of_Harrier_Jump_Jet_family_losses
62	37765881	37765297	fevriul	5	04 July 2014 11:08am	Since when is only one required?? what rubbish is that, so if something goes wrong wrong , all our capability lost. two minimum.
63	37765973	37764615	matthewpringle	5	04 July 2014 11:11am	They will be flying drones from that eventually, once the F35 programme totally falls apart. Luckily the drones can be smaller, a lot lighter, carry more weaponry and fuel and should be able to launch from a carrier.
64	37766642	37764615	DrCockfingers	4	04 July 2014 11:28am	I'm sure the Sea Harriers would have done just fine.
65	37767305	37766642	Polymorph	5	04 July 2014 11:45am	The Harrier is a lovely aircraft but very complex and enormously expensive to run, and around 50 years old (at least from prototype). That said, the running costs probably pale into nothing compared to the vast expenditure in R&D on dubious replacements that may not be much better.
66	37767648	37765640	Ellis000	4	04 July 2014 11:54am	<blockquote>     "The ships comeinto service in 2010"  Not made much of a splash considering "the ships" have been in service for four years.  </blockquote>  An obvious typo - I meant 2020 - but still, it gave you a chance to show us all how incredibly smart you are.
67	37767757	37765881	Ellis000	5	04 July 2014 11:57am	<blockquote>  Since when is only one required?? what rubbish is that, so if something goes wrong wrong , all our capability lost. two minimum. </blockquote>  We managed with on much smaller carrier, the Ark Royal, for many years. With carriers, it is not just the ships and their aircraft, it is also their support groups. The extra carrier was Brown's bribe to Scotland and has cost the taxpayer dear.
68	37767984	37767757	Oldgroaner	1	04 July 2014 12:02pm	Yes. As well as the bribe, the support group for the carrier will swallow up almost half the Navy's major combat vessels -- and provide no defence against ballistic anti-carrier missiles.
69	37769233	37765297	theonionmurders	4	04 July 2014 12:33pm	<blockquote>  The ships come into service in 2010 by which time the Harriers would have been too old and no longer suitable. </blockquote>  Is that why the USAFand USMC immediately snapped them up in an instant, and also contiinue to use their own Harriers under the AV-8 licence agreement? I bet the Americans couldn't believe their fucking luck.
70	37770965	37765692	jackthekipper	2	04 July 2014 1:17pm	Plenty of crashes but not that many deaths considering it is a single engine aircraft designed to operate at the very edge of its capabilities. The F35 will be no more reliable or survivable, if it ever gets off the drawing board, for at least 10 times the money.
71	37771165	37764615	crystaltips2	7	04 July 2014 1:22pm	<blockquote>  Not yet, and it is built to accommodate F-35 VTOL aircraft of dubious capability. The catapult systems which would be the better choice for the future are now too expensive to integrate (the costs of modification are prohibitive). A lot of money has been converted into profit in the defence industry on these projects and they are effectively being rubber-stamped during the design stage, a process known as concurrent development, with all costs of fuck-ups being borne by the tax payer. </blockquote>  It was BaE that insisted on some fantastical figure to install the catapults that would have allowed these carriers to fly Boeing's F/A 18 Super Hornet. And of course it's BaE that's partly responsible for the omnishambles F-35B that they're now stuck with. What an odd co-incidence.
72	37771171	37767648	jackthekipper	0	04 July 2014 1:22pm	One of a number of obvious typos/errors in a pretty banal post actually. I went for levity on this one, as it happens, as I suspect anyone unfortunate enough to read the post would be quite capable of discerning its irrelevance and need a spot of cheering up.
73	37771311	37765973	jackthekipper	1	04 July 2014 1:25pm	Agreed, but you could just as easily fly drones off a Mistral or a Juan Carlos at a tenth of the price with the added amphibious assault capability.
74	37771441	37767305	fevriul	2	04 July 2014 1:28pm	<blockquote>  The Harrier is a lovely aircraft but very complex and enormously expensive to run </blockquote>  Are you having laugh? The GR7 was updated, the Engine has been in use since the 1960 and is well understood, expensive my backside, do you work for BAE?
75	37771554	37767984	fevriul	1	04 July 2014 1:31pm	Seen any of these Ballistic Anti carrier missiles tested? Will they be as good as the dolphins with the lasers on their heads? To hit a carrier in thousands of miles of ocean you need to be able to find it, its hard enough with normal ASM , your saying that the chinese or whoever , missiles that can launch from thousands of miles away spot a carrier and hit it? Step away from the keyboard.
76	37771609	37771165	fevriul	0	04 July 2014 1:32pm	I wish I could recommend this post a thousand times!
77	37771769	37765881	Frugal_Dougal	3	04 July 2014 1:37pm	Why not 6? Or 8? They only cost £6 billion each!!!!!! And they'll be really useful for stopping terrorists downing airliners, or combatting climate change, or replacing failing antibiotics. I name this ship "The Red Herring"
78	37772051	37771311	matthewpringle	1	04 July 2014 1:46pm	We should have just kept the old planes, which would have been much better. Especially as they had just been upgraded. Some of these drones, the ones the US navy are looking at, as going to be nearly as big as carrier planes. I would think having the massive deck will come in useful many times over, if the carrier ever gets the equipment to operate effectively and safely. http://www.thetimes.co.uk/tto/multimedia/archive/00430/132169733__430907b.jpg
79	37773039	37764615	bellebrise	2	04 July 2014 2:11pm	Seems like going up a blind alley. If the F-35s don't perform then we have built expensive helicoper platforms. Had we installed catapults then we would have had a choice of planes from US, Sweden and India.Some things never change - no, hang on - they must have since we led the world in carrier technology...
80	37773169	37763404	BStroszek	1	04 July 2014 2:13pm	<blockquote>  Has it got any planes? </blockquote>  Yes, ONE bolted onto the bow for display purposes, judging by Sky news footage (seriously)
81	37773522	37771769	maico	1	04 July 2014 2:21pm	Actually, it's around £3.2 billion per ship or the equivalent to six months of the UK aid budget.
82	37773785	37763708	Cynical007	0	04 July 2014 2:27pm	Due to the slight problem of their engines catching fire.
83	37773886	37771171	Ellis000	1	04 July 2014 2:29pm	Better a typo than a stereotype. Labour spend billions of taxpayers' money on a vanity project to secure a few votes in Scotland and the Coalition have to sort out the mess. Labour stereotypes here slag off the government for doing the right thing because, guess what, Labour good, Tory bad. All a bit immature don't you think?
84	37774318	37765032	shortcake	2	04 July 2014 2:41pm	1) Nu Labour killed British fixed-wing naval aviation when they scrapped the far more useful Sea Harriers in 2004-6. The GR9s we were left with were useless to the Navy as they could not provide fleet air defence - the main reason for having them in the first place. A GR9 carrier air wing would be a waste of time - all it would be able to do is provide close air support in a low-threat environment. It would be comprehensively slaughtered by even moderately capable opposition. 2) By 2007/8 we had no fixed-wing carrier capability to speak of anyway as the 10 GR9s maintained at readiness were deployed in Afghanistan, as were the Sea King AEW helicopters, and carrier training and deployment had more or less been abandoned. The rest of the GR9s were mothballed or being raided for spares to keep the aircraft in Afghanistan going. We could not have put together a viable carrier air wing even if we had wanted to. 3) The only reason the USMC bought the UK Harriers is to cannibalise them for spares to keep their more capable AV-8B Harrier 2s flying until the F35B arrives. They have no option as parts for such an old aircraft are now in short supply and there is no other jet that can fly from their assault ships.
85	37774885	37765032	jasonbirder	1	04 July 2014 2:55pm	<blockquote>  Could have used Harriers - except the tories sold them at a knock down price to the US Marine Corps. </blockquote>  Except they're not really a viable option for the vital Air Defence/Strike roles are they?They are not operated from Aircraft Carriers by the US Marines and aren't tasked with an air defence role.They are deployed from Helicopter Carriers (and operate from on-shore Forward Operating Bases at the earliest possible opportunity) as Close Support Aircraft in area's were they won't encounter enemy aircraft or supported by other Fighters.
86	37775279	37771441	Polymorph	0	04 July 2014 3:07pm	I'm not saying it was obsolete but it is notoriously complex and fuel hungry especially in vertical VTOL mode. Although it only has one pilot it costs twice as much to train him compared to a Tornado pilot and flying costs are greater to the tune of approx £2000 per flying hour. Of course, there are two personnel in a Tornado so that helps to balance costs in that respect. I'm not making a judgement here. These are just some of the facts. Both aircraft have their strengths and weaknesses. However, it seems like both are better, and certainly more proven, than the F-35 in its current slightly shaky form. I don't work for BAE. Do you work for the Navy?
87	37775363	37771165	Polymorph	0	04 July 2014 3:09pm	Indeed. Isn't politics wonderful?
88	37775606	37774885	shortcake	1	04 July 2014 3:16pm	Correct, but most people do not realise this. They confuse the GR9 with the Sea Harrier, for the Navy the only worthwhile variant as they could provide fleet air defence. Nu Labour did the real damage when they prematurely scrapped the Sea Harriers. However, it was done with such sleight of hand that unless you take an interest in the military you probably would not know anything about it.
89	37763421		eoinomahony	75	04 July 2014 10:07am	"...a naval tradition dating back thousands of years which combines a celebration and a solemn blessing." Really? Thousands?
90	37763572	37763421	mutie	19	04 July 2014 10:11am	Yes, I wondered about that, too. Wikipedia mentions the ancient Greeks, Romans, Egyptians and - before them - Babylonians as all having some sort of ritual for a new ship.
91	37763706	37763421	Alphagamma	61	04 July 2014 10:14am	The first known named ship was the Praise of the Two Lands which appears in a 4th Dynasty Egyptian inscription from more than 4,500 years ago. While breaking a bottle over the bow is more recent, ship naming ceremonies have existed since ancient times.
92	37763998	37763706	morph	16	04 July 2014 10:22am	<blockquote>  The first known named ship was the Praise of the Two Lands which appears in a 4th Dynasty Egyptian inscription from more than 4,500 years ago. </blockquote> Wonderful. Thanks for sharing that. :)
93	37764674	37763706	blatantfraud	1	04 July 2014 10:39am	It used to be a gold cup that was used and thrown into the sea, I think.
94	37768201	37763421	DonEvans	0	04 July 2014 12:07pm	Alfred's efforts were over a millennium ago and the Saxon shore was nearer to two.
95	37769100	37763421	zitan	0	04 July 2014 12:29pm	Quite, and since when has debut been a verb?
96	37771329	37763421	JerryColebyWilliams	0	04 July 2014 1:25pm	Yes, HMS Dugout was found in mud in the Dogger Bank, it was thousands of years old...
97	37772747	37769100	eoinomahony	1	04 July 2014 2:03pm	right. That's me out of here.
98	37763439		grumpylion	43	04 July 2014 10:07am	Nice to see something going into the armed forces rather than being taken out.
99	37767854	37763439	Charaku	5	04 July 2014 11:59am	Wrong "something" though. Should have spent the dosh on saving some service people's jobs.
100	37769719	37767854	SB Lancaster	7	04 July 2014 12:45pm	or lives...
101	37772415	37769719	Maclie	0	04 July 2014 1:55pm	What does that even mean?! I suppose that kind of aimless comment would get some "whoops" from Americans, but I'm at a loss as to its point in this country... You're saying money invested in the military could have been invested in the military instead?
102	37773831	37763439	Cynical007	1	04 July 2014 2:28pm	Except they can't afford any planes to put on the thing. Just as well since the American ones they were going to buy currently have an unfortunate habit of catching fire when you try to fly them.
