No	CommentID	ReplyTo	Username	Recommend	Date	Comment 
44	38242001		juliespetses	26	16 July 2014 6:34pm	Do as little exercise as possible. Do chores before 10 or after 8. If you have to walk, to the station for your commute, for example, plan to take twice as long to do it - walk slowly and stay in the shade as much as possible. (It can be between 5 and 10 degrees cooler in the shade.) Loose clothing, and not too much ;-) Iced drinks. Close curtains/blinds/shutters on the sunny side of the house; open them, and windows, in the part of the house that is in shade. Don't cook or use the oven.  At night, start with open windows and a fan aimed at the bed. If you still can't sleep, dampen a towel so it is wet but not dripping and lie underneath it, with or without the fan blowing air on to you. From Greece. We are forecast 36C at the weekend. 
45	38243230	38242001	caxixi	2	16 July 2014 7:22pm	I recommended you but it's hard not to cook, although I try to get everything done early in the morning and then just gently heat up if necessary. I also use an electric pressure cooker quite a lot. I agree about the oven though. Haven't used mine for months 
46	38247672	38243230	juliespetses	6	16 July 2014 9:57pm	Yes, it requires a bit of forward planning in terms of menus and getting any essential cooking done early in the day. Cook early, if you must, and cook enough for a few meals. If you must have the oven on (as I do, to make bread) make sure you maximise its use and cook other things as well - a quiche, roasted veg, chicken - that will do for subsequent meals and can e eaten cold. Warm up in microwave if you want hot food. (Or electric pressure cooker, as you say.) Or eat cold food. We have long hot summers in Greece and I try to cook no more than 3 times a week, including baking bread. 
47	38242043		juliespetses	24	16 July 2014 6:36pm	PS. If your hair is long enough to touch your neck, tie it up. It makes a huge difference. 
48	38270476	38242043	Kier3216	0	17 July 2014 12:14pm	heir* 
49	38244232		Alan James	10	16 July 2014 7:59pm	Forty plus years in Australia where real heat waves are common. Open doors and windows during the cool night and then shut the house up during the day, the outside air is hotter than the inside and keeping widows open equalizes the heat inside the house. Major problem in UK is that houses do not have decent ventilation. Best solution, Get solar panels and use an air conditioner which is also a cheaper way of heating in winter. 
50	38246634		Daniel Dytrych	1	16 July 2014 9:19pm	Have sex 
51	38259002	38246634	stoneface1	12	17 July 2014 8:07am	.....in the fridge 
52	38259418	38259002	PlatoApesSocrates	40	17 July 2014 8:20am	Wouldn't that make you frigid? 
53	38270564	38259418	Kier3216	3	17 July 2014 12:16pm	It would certainly help to break the ice though !! 
54	38246797		kirstysays	1	16 July 2014 9:24pm	I'd love to have the problem of keeping cool! It's barely been really warm here so far, never mind hot - but I live in hope. 
55	38261782	38246797	wryneck201	22	17 July 2014 9:21am	Try moving from Hope to somewhere warmer then! 
56	38249095		bradgate	9	16 July 2014 10:55pm	Met office warnings because 31c is forecast? Only in Britain..... I was in Virginia 2weeks ago. Temperatures were in the mid 90s f, which is around 35c. Life somehow managed to continue as normal, with no panic, and no weather warnings were required.  We make such a fuss about nothing in this country. 
57	38258797	38249095	neko99	21	17 July 2014 8:00am	Air con 
58	38261496	38249095	Brandybuck	39	17 July 2014 9:15am	They have these conditions year on year. We in the UK do not. It is like the snow in winter, if you are used to it and geared up to deal with it then it is less of an issue. Our houses here are often heavily insulated and we don't have air conditioning. 
59	38262762	38249095	ID6241782	21	17 July 2014 9:40am	So a country that every year has this type of weather every summer and where everywhere is set up for it, cars that are like a tank and people drive 1 mile rather than walk and can blast air conditioning and everyone has air conditioning in their houses with their gigantic fridges copes? What a shock thanks for letting us and pensioners with no air conditioning who die in this heat know. Cheers. 
60	38267763	38249095	Gitfinger	7	17 July 2014 11:20am	The wealthiest country in the world does okay in extreme heat. Incredible. May be you can see where people in sub-Saharan Africa are also going wrong... 
61	38257068		trieste53512	39	17 July 2014 6:40am	I have a distinct sensation of deja vu! Whenever the UK has a few days of summer the place goes apeshit. Well i say the place, i supopose i really mean the media. No doubt the Daily Mail and the Express will have various pictures of bikini babes on brighton beach, office workers in hyde park, someone in a city fountain somewhere and cute baby in a sunhat. There will be an article in Life and Style followed by a raft of half-sarcastic comments and expats going on about how where they live 30 degrees is just another day. The Sun will report that Melton Mowbray in Leicestershire will today be hotter than Gibralta. Next week it will be 23 and raining. 
62	38265387	38257068	ErnyRoamer	6	17 July 2014 10:34am	There will also, very predictably be someone moaning about the media coverage and saying they have seen it all before. How ironic. 
63	38258812		stoneface1	32	17 July 2014 8:01am	put thermal socks on inside out...... 
64	38261395	38258812	Carlillvs	9	17 July 2014 9:13am	Cut open a camel and slip inside. 
65	38258832		PabloPicasso	1	17 July 2014 8:01am	Walk slowly! 
66	38258903		Uncannyvalley	1	17 July 2014 8:03am	I sit in my fridge. 
67	38262379	38258903	Alex42	10	17 July 2014 9:33am	"I got the idea when I noticed that the fridge was cold." - Homer Simpson 
68	38267970	38258903	ScamWithABigPlate	4	17 July 2014 11:23am	If your refrigerator motor burns out you're going to have to drive to Ogdenville. I'm just warning you. 
69	38258941		neko99	8	17 July 2014 8:05am	Keep the curtains and windows closed during the day, and then open them during the night. Use fans if you have them (if you don't, buy one, they're a great investment), and putting them near the floor with a big bowl of cold water in front of them works wonders. Don't go out during the day if you can avoid it. Or just pretend you are on holiday. We all seem to cope marvelously when we go on our 2 week holiday to France or Spain or wherever. 
70	38261673	38258941	Brandybuck	9	17 July 2014 9:18am	Other countries have a different sort of heat though. My sons have both come back from holiday in Cyprus and Portugal respectively. Although hotter than here it is less humid and a drier heat so easier to cope with. We always have the same pattern here, increasing heat and humidity and then thunderstorms. 
71	38262147	38261673	cerinamroth	3	17 July 2014 9:28am	The increasing humidity is common in Germany and France, too. In fact, when I was living in Heidelberg, you could almost set your watch by the afternoon storm in the summer - it was always at 4.30 p.m., and doesn't seem much different here in Hamburg, either! 
72	38258993		PariahCarefree	2	17 July 2014 8:07am	Eat food with lots of hot chilli in it - makes you sweat buckets. One thing I've noticed with the hot weather is that I don't wake up in the night wanting a pee. 
73	38259165	38258993	MartyMcFlytipper	55	17 July 2014 8:13am	<blockquote>  One thing I've noticed with the hot weather is that I don't wake up in the night wanting a pee. </blockquote>  Sorry to hear that. Still I suppose it's easier to dry the mattress when it's hot. 
74	38259017		mercatorish	16	17 July 2014 8:08am	Bloody hell. We're having a decent summer for once. stop daily mailing it into some sort of crisis. 
75	38259048		PaulLambert	11	17 July 2014 8:09am	You'd think the U.K. had never experienced a few hot days before. I mean . . . stay out of direct sunlight, drink lots of liquids, use a fan, and screen out the Sun?  What next? Useful advice on how to keep dry during a downpour?  'Use an umbrella, wear a big rain coat, or stay indoors'. 
76	38259565	38259048	SamGamgee	15	17 July 2014 8:25am	But what colour raincoat? ANSWER ME, DAMNIT!!! 
77	38259096		MartyMcFlytipper	12	17 July 2014 8:11am	Sit on a deckchair in front of an opened freezer wearing a tanga thong. Keeping the freezer door open helps reduce the effects of global warming too. 
78	38259124		IRustEasily	20	17 July 2014 8:11am	Hang out with Patrick Stewart, he's so cool it's bound to rub off on you. 
79	38262384	38259124	WelshPaul	26	17 July 2014 9:33am	"Make it snow" 
80	38263821	38262384	IRustEasily	4	17 July 2014 10:02am	I want to recommend that more than once! 
81	38265227	38259124	Alex42	2	17 July 2014 10:31am	And if you're a lady he might make your clothes fall off. 
82	38259168		pollystyrene	9	17 July 2014 8:13am	I believe it will be a whole 24 degrees today in Manchester.  I shall probably wear a t shirt and sandals and hope for the best. 
83	38259188	38259168	pollystyrene	5	17 July 2014 8:13am	(and jeans, obvs). 
84	38259190		foxinwinter	27	17 July 2014 8:14am	A plea for dogs. Those are my dogs in the article photo, cooling down in the sea, after which they had lots and lots of water, and shade. Never leave a dog in a car, not even with windows open - it makes no difference to the temp. In 20 minutes the car is as hot as an oven. Take water with you for the dog, or leave the dog at home if doing an all-day walk in this heat. Someone recently killed a Newfoundland by taking it up the fell with no water on a hot day. Do your walks early and late. Thanks xx 
85	38259515	38259190	MartyMcFlytipper	8	17 July 2014 8:23am	Dogs are banned from my local beach in summer and must be kept on a lead in the winter which I think is a very sensible policy. 
86	38260853	38259515	Puss	7	17 July 2014 8:59am	Yes, lets limit dogs movements so they are as obese as their owners. Responsible owners clear up their poop so why be so restrictive? 
87	38265771	38260853	ErnyRoamer	2	17 July 2014 10:41am	The majority of owners are not responsible. When I go over the dunes with my two little boys the amount of dog shit, fresh or fermenting in a bag dumped in the grass is disgusting. Particularly when all your boys want to do is charge around and hide. You cant let them because the whole place is covered in dog shit. Utterly disgusting and utterly the fault of every dog owner. Still I wouldn't ban dogs from the beach I'd just ban dogs (and cats I'm not one of those cat obsessed people either), the world would be a very much nicer place. 
88	38266196	38260853	whood	0	17 July 2014 10:50am	"Do your walks early and late" Do read to the end before snarking. Xx 
89	38269846	38259515	foxinwinter	0	17 July 2014 12:01pm	are they allowed to breathe in and out? or only on alternate days? 
90	38269964	38265771	foxinwinter	3	17 July 2014 12:03pm	I could (if I were so minded) hate certain little boys. They yell and scream and drop litter and piss everywhere and... grow up to be small-minded people who have no tolerance, just like their mothers. The world would be a nicer place without them. 
91	38273269	38266196	Puss	0	17 July 2014 1:06pm	I did read the article. You're comment didn't specify that these activities were at certain times of the day. If you don't want any snarking, please be more specific. 
92	38273728	38269964	ErnyRoamer	0	17 July 2014 1:15pm	Tells me everything I need to know about dog owners. Animals before people. That's why so many kids end up mauled by dogs. I'm proud to say I have successfully lobbied to get an on the lead only restriction for dogs at a local open area. Some owners actually believed their dogs had as much right to run and play as children! 
93	38259294		PaulUK83	16	17 July 2014 8:17am	Just run your hands under the cold tap for a couple of minutes. Your hands are radiators of heat, because they have a huge surface area. Your core body temperature will cool doing this. Makes a big difference. 
94	38261948	38259294	wryneck201	16	17 July 2014 9:23am	Although it's better to cool your wrists, as this is where the blood passes through close to the surface. The cooled blood then continues around your body 
95	38259298		hannahnoushka	4	17 July 2014 8:17am	Wash and spin (not dry) your bed sheet and sleep under it. It's blissful. 
96	38259510		SamGamgee	11	17 July 2014 8:23am	Don't leave your dog, cat or child in the car, even with the window down 'a little bit'. A car is an aluminuium oven cum greenhouse on a hot day and they dehydrate much faster than you think. 
97	38269690	38259510	andyinSpain	1	17 July 2014 11:58am	I don't think many people would do this whatever the weather, I am in fact shocked that people have to be reminded of something like this, truly shocked. 
98	38270113	38269690	foxinwinter	1	17 July 2014 12:07pm	people are still leaving their dogs in the car while they have lunch in the pub, or do supermarket shops. Luckily the Police allow you to break a window now, if they can't get there and the owner is absent. Prosecutions are few for the owners, but nonexistent for the window-breakers :) 
99	38271372	38269690	SamGamgee	1	17 July 2014 12:32pm	I would wish otherwise, but if we get a couple of days of 28 degrees+ then I bet we get a headline with exactly this story. Last year there was the police dog that died after being left in the van. And as the other poster said - leaving them in the car whilst in the pub. Its shameful. 
100	38259680		Garp	2	17 July 2014 8:28am	Help your pets keep cool by giving them ice cubes to lick. 
101	38262505	38259680	Alex42	21	17 July 2014 9:35am	And once they've cooled down sufficiently, you can lick your pets. 
